artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
Koudede,Taghlamt,5gwavvkPQk4pcj9S2BFdBr,16,2012,blues,0.549,0.153,7,-20.832,1,0.0339,0.628,5.3e-05,0.0787,0.456,149.888,261690,3,2
The Spits,Wanna B A.d.d,1kASPQAoFNnGfMDtwjDhDI,13,2012,blues,0.477,0.904,7,-4.623,1,0.172,0.00755,0.0068,0.184,0.525,106.583,109120,4,0
Blue Öyster Cult,Godzilla,2p8pms3CGeYK1iUO3NdW0z,12,2012,blues,0.374,0.869,11,-7.71,1,0.0572,0.157,6.09e-06,0.629,0.693,182.862,221827,4,2
The Spits,Acid Rain,503km7bxK4WaROpKm0YRQb,13,2012,blues,0.372,0.96,9,-3.602,0,0.0783,0.000197,0.621,0.432,0.591,120.282,120920,4,3
Sweet,Love Is Like Oxygen,5bvIAUZ7z2L09vRkjeHslj,10,2012,blues,0.566,0.454,9,-9.91,0,0.0478,0.234,1.99e-06,0.118,0.59,123.476,227533,4,1
The Spits,Last Man on Earth,3aIMBgsWGFfdhO16j5nXdM,12,2012,blues,0.46,0.731,2,-3.17,1,0.116,1.42e-05,0.316,0.441,0.864,100.168,136453,4,1
Lottie Kimbrough,Wayward Girl Blues,3ULkuJhHjWlXBa81mYsTEc,11,2012,blues,0.539,0.187,3,-12.735,1,0.0404,0.966,0.019,0.112,0.621,81.324,172867,4,1
Joe Bonamassa,When the Fire Hits the Sea,1qsggjXBPGy6Lz3gLwqCq2,9,2012,blues,0.221,0.986,9,-3.557,1,0.13,0.0023,0.0102,0.972,0.36,193.634,223693,4,2
LaMorris Williams,So in Love,6j8lAPNMmlFVv8waqI6IQJ,9,2012,blues,0.531,0.519,5,-5.97,1,0.0483,0.749,5.27e-06,0.16,0.589,179.889,218202,3,2
Vick Allen,Have a Good Time,4HzNWZXnlNFAh4yeRL6Pa8,9,2012,blues,0.748,0.711,1,-6.529,0,0.0554,0.124,2.56e-06,0.197,0.698,99.019,253067,4,1
Big G,Last Pay Check,2oCZjeuT9XZbMw9T6hWqDB,9,2012,blues,0.697,0.783,0,-5.423,1,0.0394,0.111,4.04e-06,0.0569,0.923,108.032,260320,4,1
Big Cynthia,Ain't Nothing Like a Big Woman - Remix,66l3EhfMnzqp19d8EHnTDS,8,2012,blues,0.837,0.873,8,-3.925,1,0.171,0.0894,0.0,0.189,0.761,99.937,248880,4,1
Peggy Scott-Adams,Just Because,5DQsNfv0WZbF6EDigU9P5q,9,2012,blues,0.443,0.549,1,-5.258,1,0.0636,0.648,0.0,0.141,0.504,69.225,253947,4,1
Parker Millsap,Seed (feat. Michael Rose),5qIOI8rxpyFSIK20KA5AWJ,12,2012,blues,0.658,0.412,9,-10.01,1,0.0274,0.766,7.3e-05,0.114,0.229,126.082,188493,4,2
Parker Millsap,Homeless (feat. Michael Rose),4zcvEJ8ItHUR89xCjcNUdz,12,2012,blues,0.55,0.301,7,-11.469,1,0.0281,0.659,0.000139,0.117,0.164,89.64,192987,4,2
Santana,Mr. Szabo,3BKdMsjQUzOgBmfKEWKe03,9,2012,blues,0.461,0.646,11,-7.814,0,0.0362,0.0461,0.846,0.108,0.345,140.249,379933,4,3
"Crosby, Stills & Nash",As I Come Of Age,11LbRd4uzUvx7gZbBQVXMS,13,2012,blues,0.423,0.235,9,-20.871,1,0.153,0.838,0.0,0.28,0.409,139.45,249867,4,2
Bonnie Raitt,Split Decision,0ilju7VleRFUAJ4JFCK74Z,13,2012,blues,0.471,0.924,7,-3.645,1,0.117,0.234,0.00014,0.0837,0.691,159.844,273773,4,2
B.B. King,Rock Me Baby - Live,0yzECHrcL4x4bxOAwh51xP,8,2012,blues,0.483,0.293,5,-17.595,0,0.186,0.256,5.28e-05,0.15,0.471,106.994,547493,4,0
Ty Segall,Tongues,4mb1BSWscmoVM18Bbfyq62,14,2012,blues,0.231,0.934,11,-5.328,0,0.104,0.000907,0.446,0.772,0.652,82.675,297907,4,3
B.B. King,Sweet Sixteen - Live In Africa 1974,33PhN6FbKfi6ktDNcA6mUg,15,2012,blues,0.378,0.381,1,-12.693,1,0.132,0.23,3.24e-06,0.676,0.361,190.017,371827,3,2
B.B. King,The Thrill Is Gone,63Y5r35WhhusGD83DGYqAg,13,2012,blues,0.561,0.416,9,-9.425,0,0.024,0.469,0.195,0.0929,0.624,90.271,325760,4,1
Bigg Robb,I Wouldnt Beg (feat. Carl Marshall),5DGruQYKeo8BUNoeVmAYYN,8,2012,blues,0.829,0.494,9,-6.144,0,0.0935,0.0973,0.0,0.283,0.784,89.001,222507,4,1
Walter Trout,All I Want Is You,1N3Rp9AqPXugqUzKdxyP4Y,17,2012,blues,0.66,0.41,9,-11.083,0,0.0306,0.32,0.147,0.105,0.398,132.113,321333,4,1
Ty Segall,They Told Me Too,79NdyvBHOploj4bIjUfGrP,14,2012,blues,0.251,0.928,8,-3.83,1,0.0579,0.000365,0.0945,0.438,0.328,125.954,186200,4,2
Walter Trout,Recovery,0qIrapPNFrbqPrYtcJ0Vqq,13,2012,blues,0.443,0.467,11,-10.178,0,0.0293,0.463,0.00416,0.386,0.341,147.634,384147,3,2
Ty Segall,The Hill,5iGuT0NLcKLn3FU0Lo6yxY,14,2012,blues,0.218,0.718,4,-5.612,1,0.0759,0.00312,0.0,0.17,0.326,141.872,159013,4,2
Anders Osborne,Black Eye Galaxy,21dDHzQEWoVvam9sek0Kv3,10,2012,blues,0.498,0.432,4,-10.895,1,0.0337,0.131,0.0203,0.113,0.345,128.434,676253,4,2
Kim Wilson,She' My Baby,26YFsXHn8ft9WNBzHpcYCs,14,2012,blues,0.66,0.516,11,-9.761,1,0.0605,0.416,0.000127,0.153,0.924,97.197,136827,4,1
Freddie King,Sweet Home Chicago - Live,4W4vwON9qZoAq7ivfh5Q9d,11,2012,blues,0.391,0.33,9,-11.569,1,0.0332,0.971,0.461,0.428,0.432,87.054,364387,4,3
Kim Wilson,Baby Please Don't Lie to Me,0ju9EuklC2jpR6SsNfsU1q,13,2012,blues,0.6,0.575,1,-9.911,1,0.05,0.324,3.6e-05,0.293,0.904,134.052,182600,4,1
Henrik Freischlader,I Loved Another Woman,2ccAukbXP6j9yU5WqDQQ4G,23,2012,blues,0.735,0.26,6,-11.908,0,0.0326,0.419,0.00212,0.782,0.677,98.98,280413,4,1
Albert Cummings,Your Day Will Come,5IxNaAU4Sr1C0GGStIIhUL,11,2012,blues,0.462,0.694,11,-3.913,1,0.0331,0.0774,0.000198,0.0834,0.575,77.037,217427,4,1
Walter Trout,Lonely,6PVuYd1pkb3hmpjQ8itG0g,14,2012,blues,0.336,0.804,11,-7.159,0,0.0566,0.0125,0.00278,0.1,0.707,151.726,292067,4,2
Joe Bonamassa,I Know a Place,2tA5L1XRRfA7cNQlvZTvUH,8,2012,blues,0.276,0.869,2,-4.594,1,0.115,0.172,0.247,0.974,0.486,161.615,278987,3,2
Methrone,Panties & Heels,4Tree784hiJfO9qv9yKLKM,9,2012,blues,0.839,0.371,1,-7.822,1,0.0439,0.334,0.0,0.091,0.379,105.002,255613,4,1
Frankie Lymon,I'm Not a Juevnile Delinquent,2yLcIqLJLJiDZTo8aDzW3B,10,2012,blues,0.64,0.477,1,-8.037,1,0.0363,0.592,0.0,0.271,0.526,105.928,155713,4,1
The Harptones,School Boy,1DdJyJ0Vaf5qv6tJQUBZ8u,9,2012,blues,0.499,0.323,10,-10.585,1,0.0361,0.794,2.94e-06,0.106,0.528,96.48,122636,4,1
Taj Mahal,Ain't Gwine Whistle Dixie (Any Mo'),3UjC5ZNdjWRs93nynOpC5F,10,2012,blues,0.607,0.597,9,-7.93,1,0.0374,0.0611,0.863,0.381,0.624,109.199,442267,4,3
Phantom Blues Band,Boogie Woogie Country Girl,36CP914BAGVlSxP4u8RrDc,15,2012,blues,0.548,0.875,5,-6.013,0,0.122,0.027,0.00535,0.331,0.938,160.809,194867,4,1
Philip Sayce,Angels Live Inside,2nvnjklA8VODXqVkohdcDf,16,2012,blues,0.255,0.643,8,-5.882,1,0.0361,0.00114,0.000175,0.107,0.311,178.123,237680,3,2
Joe Bonamassa,Young Man Blues,2w4LgJnepZnNvPzZ5r6ZID,8,2012,blues,0.272,0.908,2,-6.401,1,0.211,0.0225,0.33,0.999,0.207,89.945,579667,4,0
The Reverend Peyton's Big Damn Band,The Money Goes,5t1XQ1xTPYlHJG9hy5OLtv,13,2012,blues,0.586,0.911,2,-3.699,1,0.0359,0.0249,0.403,0.0497,0.818,119.839,268880,4,1
The Reverend Peyton's Big Damn Band,Shut the Screen,5OxGxQ0aAmROzQLAeeTEjs,13,2012,blues,0.531,0.955,7,-2.316,1,0.064,0.00664,0.000218,0.13,0.731,141.146,173093,4,1
Buddy Guy,Damn Right I Got The Blues - Live,22Zap0D18nLrfEuAZDCIcb,12,2012,blues,0.302,0.836,0,-6.24,1,0.176,0.146,0.016,0.846,0.333,137.077,385520,4,2
Black Pistol Fire,Young Blood,3EkzlOklBkNwOEJmBFL814,13,2012,blues,0.345,0.661,0,-6.608,1,0.0504,0.105,0.0,0.0589,0.6,107.334,223933,4,2
Black Pistol Fire,Dead Love,2N5QlNGFTbLRbeECevlsgu,13,2012,blues,0.359,0.673,0,-8.208,1,0.0667,0.0171,0.0427,0.0897,0.38,102.247,196787,4,2
Ruthie Foster,Ring Of Fire,1Puo0eNMKc2IFlx9UeqAw9,10,2012,blues,0.383,0.314,0,-12.253,1,0.0299,0.576,0.114,0.345,0.175,74.902,189027,4,2
Juzzie Smith,Harmonica Jam (Live),57DW6bFaI0VMs7NtfzbKPu,20,2012,blues,0.456,0.908,11,-6.919,0,0.458,0.65,0.833,0.872,0.0749,129.774,239147,4,0
Little Freddie King,Pocket Full of Money,6UCzeUkzBaLqgCoOalpANz,15,2012,blues,0.571,0.624,11,-9.411,0,0.0343,0.668,0.602,0.105,0.546,123.331,237893,4,3
Joseph Huber,Walkin' Fine,2ZD2QNMlK2xxvlC6BQGCzO,10,2012,blues,0.555,0.574,7,-7.769,1,0.0279,0.447,1.27e-06,0.35,0.946,151.968,205967,4,1
ZZ Top,Have A Little Mercy,47DdpVTa955bms0s0r81X8,11,2012,blues,0.348,0.857,5,-1.715,0,0.12,0.175,1.05e-05,0.104,0.429,191.957,198587,4,2
Dani Wilde,Who's Loving You,21OBabMdOsSuahIKGyYQIH,15,2012,blues,0.359,0.596,5,-4.284,1,0.0319,0.517,0.0,0.33,0.509,179.516,277320,3,2
Dinosaur Jr.,Recognition,15EfPeDSCKI89LvioxdVis,10,2012,blues,0.311,0.942,4,-4.903,0,0.109,0.0292,0.00381,0.084,0.462,141.635,231400,4,2
Ben Miller Band,Love Is War,7Bv1rXRWJVyEzXEZMv9SfO,11,2012,blues,0.677,0.918,7,-6.187,1,0.0571,0.289,0.00187,0.275,0.726,132.535,188307,4,1
Santana,Macumba in Budapest,0ZAu8v7e37hIh02uOTIBv1,9,2012,blues,0.518,0.829,2,-6.583,0,0.0341,0.601,0.926,0.0793,0.265,122.966,240960,4,3
Warren Smith,Rock & Roll Ruby,6xaCoxc3yqOEwqrHW7A3qT,19,2012,blues,0.743,0.869,2,-7.193,1,0.0496,0.743,1.13e-05,0.116,0.921,148.913,175864,4,1
Bonnie Raitt,Marriage Made In Hollywood,4Yw3EdkeONwAqlLg92luJH,12,2012,blues,0.657,0.606,0,-8.128,1,0.0287,0.372,0.00329,0.0995,0.821,104.983,293693,4,1
Faye Adams,Johnnie Lee,7rpf8VA1B3iLPLyDP9dcyV,9,2012,blues,0.724,0.822,9,-5.112,1,0.0995,0.71,0.0794,0.0248,0.678,141.028,134547,4,1
Vick Allen,Woman On the Side,5tbLdIuS7xbw8COLo95a2N,8,2012,blues,0.611,0.47,1,-8.355,0,0.075,0.634,1.05e-06,0.114,0.467,119.768,290040,4,1
Franco Morone,Flowers from Ayako,3AIKahz8TWkXYhFSMCZvVk,12,2012,blues,0.396,0.179,1,-16.164,1,0.0403,0.881,0.95,0.12,0.337,128.554,165760,4,3
Joe Bonamassa,You Better Watch Yourself,01A50PyZnJSN370LoUP5I1,8,2012,blues,0.257,0.981,9,-3.58,1,0.154,0.00169,0.15,0.998,0.225,130.139,250920,4,2
Taj Mahal,Sweet Mama Janisse - 1970 Version,5I7zzD3jUXp1bjrh98jcFb,10,2012,blues,0.849,0.771,9,-5.185,0,0.0468,0.711,0.000126,0.145,0.937,116.507,220640,4,1
Black Country Communion,The Ballad Of John Henry - Live From Germany/2011,3BN8Aml8Ia8O7Q9fpwZNLm,17,2012,blues,0.297,0.878,4,-4.93,1,0.0589,0.00228,0.0805,0.951,0.419,142.232,643773,4,2
Gary Moore,The Wind Cries Mary - Live,577389K8hdHliq4u8TFY8b,19,2012,blues,0.489,0.466,5,-10.586,1,0.0864,0.253,0.106,0.372,0.337,138.019,259387,4,2
The Fleshtones,No Tengo Dinero,0fTW3rt2pOBm53FP1e8KN0,23,2012,blues,0.551,0.885,4,-3.889,1,0.032,0.182,0.000229,0.534,0.901,132.853,120923,4,1
Denise LaSalle,You Should Have Kept It in the Bedroom,1N6ObtoZUwz8DR68AkPh2p,8,2012,blues,0.644,0.828,8,-4.259,1,0.0573,0.214,0.0,0.239,0.903,112.384,262427,4,1
Ted Nugent,I Just Wanna Go Hunting,2qEGKs17JER8jcO0lJA178,11,2012,blues,0.434,0.849,11,-4.683,0,0.046,9.81e-05,0.519,0.0481,0.358,151.808,460053,4,3
Denise LaSalle,"Snap, Crackle and Pop",1Ng9sj3KqF7i3nCNi0A8Xt,8,2012,blues,0.785,0.831,8,-7.729,1,0.0345,0.0935,0.000173,0.0681,0.955,101.704,289253,4,1
The Heavy,A Lesson Learned,1elr9KdV63J2uPJqjH6I5G,14,2012,blues,0.755,0.65,4,-5.678,0,0.0413,0.00924,0.0,0.277,0.606,115.991,186614,4,1
Robert Cray,You Belong To Me (Bonus Track) - Live,7M5qn4rTf45DFJuHrIA3zV,14,2012,blues,0.772,0.788,0,-5.579,1,0.0422,0.0547,0.0938,0.947,0.823,117.642,304013,4,1
Frankie Lymon,Goody Goody,36PnYiBTEQ9toMnF2NAGcD,9,2012,blues,0.455,0.592,8,-7.461,1,0.114,0.65,0.0,0.334,0.901,178.134,128174,4,1
The Duprees,Al Di Là,5vPlyaKqbPm4Tw2HNBEC0d,8,2012,blues,0.336,0.461,0,-7.239,1,0.0285,0.481,0.0,0.0817,0.319,81.939,193107,4,2
Bror Gunnar Jansson,William Joseph Dean,2KHkjAoKQNKDv3xHhWxxVv,19,2012,blues,0.694,0.455,9,-8.092,1,0.0293,0.747,0.00259,0.13,0.531,85.171,242773,4,1
Mel Waiters,Bag of Ice,0fv4AjkbPUheQcAxGMjJeb,8,2012,blues,0.851,0.681,2,-4.357,1,0.0365,0.351,0.0,0.112,0.897,97.004,254042,4,1
Sir Charles Jones,Country Boy,2gBH68blVaj53ROmvwPpun,8,2012,blues,0.764,0.638,1,-10.7,1,0.153,0.254,1.64e-06,0.0802,0.713,149.981,222955,4,1
The Black Keys,Run Right Back - Live in Studio,7brpvq00Mu0vX16OnCEU65,13,2012,blues,0.323,0.778,9,-4.287,0,0.0381,0.0101,3.5e-05,0.242,0.69,169.224,204413,4,2
B.B. King,You Are My Sunshine - Live,1lFLYX21nTa6PgxiStxhWm,7,2012,blues,0.391,0.191,7,-17.214,1,0.17,0.516,1.59e-06,0.897,0.453,76.022,404293,4,0
Marcia Ball,"Love, Sweet Love",3yAbx0giDSfh9yavfqxmw9,11,2012,blues,0.366,0.419,0,-6.34,1,0.0301,0.505,0.0,0.0845,0.192,177.757,304960,3,2
Walter Trout,Blues For My Baby,2R1exR469n2BLkxWkxxbzt,14,2012,blues,0.489,0.572,0,-9.247,1,0.0508,0.515,0.0183,0.284,0.342,130.159,477147,3,2
Julian Sas,Ain't Backing Down,59kHaZ2ElTmPOdhgglkwdS,15,2012,blues,0.442,0.509,7,-8.926,1,0.0354,0.406,6.17e-06,0.115,0.387,124.431,177400,5,2
Julian Sas,Bound To Roll,32tJKTFYIwrLl3bNfCDdmI,14,2012,blues,0.569,0.932,0,-3.256,1,0.0342,0.0381,0.000111,0.183,0.694,103.982,239040,4,1
Ballaké Sissoko,Asa branca,3GyN6bV6sWN63f5RkWvlOc,16,2012,blues,0.57,0.274,0,-16.461,1,0.0345,0.924,0.961,0.109,0.681,117.8,191467,4,3
My Morning Jacket,Friends Again,4saiJjZ54UhFtqdtRlD0vU,10,2012,blues,0.431,0.701,7,-5.545,0,0.0362,0.00861,0.0802,0.293,0.668,142.838,284404,4,2
Robert Cray,Fix This,7wxDdatwFpmuXEzTISmsvY,14,2012,blues,0.723,0.703,4,-4.704,1,0.0242,0.131,0.000988,0.119,0.325,86.029,282640,4,1
Michael Burks,Feel Like Going Home,02FhRvJpX19GtFxIaHwgZv,18,2012,blues,0.36,0.448,8,-6.094,1,0.028,0.0704,0.82,0.102,0.161,131.71,339253,3,3
Little Feat,Candyman Blues,4LAsxHuoHHicf2f7MBJW5O,11,2012,blues,0.359,0.932,7,-7.468,1,0.0637,0.177,0.00139,0.162,0.871,189.934,184627,4,2
Joe Bonamassa,Steal Your Heart Away,3FlonnXioxsud6593WdSXj,7,2012,blues,0.435,0.79,1,-4.739,1,0.0618,0.0459,0.165,0.922,0.573,122.075,232520,3,2
Warren Haynes,Pretzel Logic,1RflklAfgYgQMtiREPGxtu,8,2012,blues,0.347,0.726,9,-7.066,0,0.102,0.0135,0.243,0.956,0.406,145.746,714947,4,2
Joseph Huber,Drop in the Bucket,2OwdkW8PoggzjKxGEbl79K,10,2012,blues,0.64,0.494,2,-8.323,1,0.0286,0.757,0.00346,0.363,0.724,115.93,280783,3,1
Buddy Guy,Best Damn Fool - Live,5gMLtriml9j7U2yBNTc82x,11,2012,blues,0.347,0.909,5,-6.053,1,0.198,0.232,0.00588,0.627,0.325,111.474,374373,4,0
ZZ Top,Drive By Lover,7AeySNGNytYTIQWG9GJ8Kr,20,2012,blues,0.645,0.933,5,-3.567,0,0.0458,0.00103,0.02,0.112,0.555,130.096,183480,4,1
The Heavy Eyes,Maggie,3ZMUrPUbOVcwIlSJI5ApEe,13,2012,blues,0.223,0.908,0,-2.017,0,0.0545,0.000925,0.00676,0.517,0.557,108.124,165705,4,2
Joseph Huber,Iron Rail,2i5LYXFgAZFzbhQhfp2Jx1,10,2012,blues,0.658,0.732,7,-6.58,1,0.0366,0.648,1.25e-05,0.304,0.565,139.984,247636,4,1
The Blues Band,Green Stuff - Remastered,1p1ppePATGyE3AKx2qjJQo,25,2012,blues,0.673,0.509,10,-8.668,0,0.063,0.0995,1.08e-06,0.134,0.834,140.026,227888,4,1
Snowy White,Blue to the Bone,54kpikGJtgZ3uQLrN44lxd,17,2012,blues,0.557,0.471,11,-14.702,0,0.0921,0.113,0.000207,0.839,0.54,124.501,210211,4,1
Woody Guthrie,Ramblin' Round,1MI5kIMTGl8zsgZ4LxaGnb,11,2012,blues,0.558,0.206,2,-17.176,1,0.0533,0.981,0.7,0.115,0.701,119.398,137120,3,3
ZZ Top,"I Don't Wanna Lose, Lose, You",60QuDDXhukIU94e5B3IcfL,22,2012,blues,0.523,0.868,2,-1.777,1,0.0339,0.000416,0.00325,0.203,0.418,117.957,260667,4,2
Woody Guthrie,1913 Massacre,0S7Dd8FfW5ZomBAwY3rBg6,11,2012,blues,0.596,0.185,11,-16.176,1,0.0591,0.953,0.0,0.134,0.494,114.81,215387,4,1
Joseph Huber,An Old Mountain Tune,1SMhD2bA4G7SPwjjOxRUEc,10,2012,blues,0.632,0.377,2,-8.966,1,0.0267,0.791,0.000123,0.326,0.578,96.958,260444,4,1
Woody Guthrie,Worried Man Blues,4vRuE2qewoJWkfyRoU7Rtz,11,2012,blues,0.622,0.247,6,-14.558,1,0.0443,0.947,2e-06,0.136,0.492,118.743,177573,4,1
Candye Kane,All You Can Eat (and You Can Eat It All Night Long),6DZWlQWM8LUDrsP1lgOXxv,15,2012,blues,0.661,0.798,0,-7.052,0,0.0699,0.327,1.29e-05,0.149,0.883,109.729,211760,4,1
Jimmy McCracklin,Let's Do It (The Chicken Scratch) [Mercury 71516],70sS1Jq5seVMHah6pHcTYA,12,2012,blues,0.496,0.939,7,-2.904,0,0.0969,0.717,0.000127,0.299,0.737,180.695,162333,4,2
Johnnie Bassett,Love Lessons,0Rbr1ioyoFajCsxaOHVgk4,15,2012,blues,0.78,0.675,2,-7.809,1,0.026,0.376,0.00251,0.216,0.882,103.702,216947,4,1
Anthony Gomes,Room 414,06xSo27jRHiPkwUduq3OtF,12,2012,blues,0.54,0.853,2,-4.612,1,0.0459,0.0708,0.00454,0.138,0.715,162.052,167480,4,1
Philip Sayce,Dream Away,2DHC7fA1O7cHSWAgxZtkcw,15,2012,blues,0.236,0.714,3,-5.521,1,0.0454,0.00898,0.00375,0.251,0.148,115.987,350000,3,2
Philip Sayce,Peace Machine,2faqB4J0HMN42WsbLWYe9p,15,2012,blues,0.236,0.781,2,-6.18,1,0.0784,0.00544,0.00426,0.0892,0.208,175.106,859747,3,2
Philip Sayce,Cinnamon Girl,4ZnekwRYJEqjRKgEPjr9qj,14,2012,blues,0.21,0.8,6,-6.156,1,0.0587,0.00106,0.0138,0.177,0.478,109.537,256973,4,2
Santana,In the Light of a New Day,6MqsgDilCKxCUgvpbSoPmd,8,2012,blues,0.42,0.659,1,-5.29,1,0.0308,0.649,0.92,0.102,0.262,118.927,306440,4,3
Janis Joplin,A Woman Left Lonely,2gtlB0JYtd1NtfobdnuRU6,18,2012,blues,0.333,0.398,10,-10.567,1,0.047,0.804,0.000953,0.117,0.239,146.855,207773,4,2
Janis Joplin,Get It While You Can,6DTxgcvzEfvZq0cnfWctJG,14,2012,blues,0.403,0.429,5,-9.626,1,0.0308,0.626,0.000131,0.127,0.339,145.538,203400,3,2
Redd Kross,Stay Away from Downtown,2xbR7GqoBAZZtSSU8aFD60,14,2012,blues,0.336,0.984,2,-4.071,1,0.079,0.00023,0.000153,0.347,0.219,143.103,218000,4,2
Amadou & Mariam,Dougou Badia (feat. Santigold) - Kennie Takahashi Alternative Mix,0h6uxYsj7KpCLtZOlP9O5Z,15,2012,blues,0.486,0.78,9,-6.993,1,0.0589,0.0225,0.755,0.0988,0.361,162.987,337886,3,3
Peggy Scott-Adams,Not Good Enough to Marry,73torqk8dm0dBNvnvRlIkb,8,2012,blues,0.476,0.711,8,-6.948,1,0.0926,0.529,0.0,0.168,0.895,93.22,234373,4,1
Raphael Lake,Stand Understood,2G58HOgRoQRJ0StdpCtejP,18,2012,blues,0.639,0.971,2,-6.463,1,0.0558,0.000111,0.0289,0.403,0.546,120.0,193306,4,1
Little Milton,Lookin For My Baby,4h8Ek4tWR7uFhDBuVgRZon,10,2012,blues,0.433,0.745,3,-7.048,1,0.112,0.718,0.00369,0.535,0.517,118.84,155461,4,2
the Graveltones,I Want Your Love,7KENDY3A44cfYA9XlIHqLZ,14,2012,blues,0.533,0.907,1,-5.323,0,0.124,0.00117,0.000288,0.225,0.683,151.008,152725,4,1
Simon McBride,Go Down Gamblin',42GI238Sw8a722jMoIUZ5i,15,2012,blues,0.533,0.898,9,-4.895,1,0.041,0.0459,0.00417,0.173,0.708,104.949,216667,4,1
Bruno Mars,Locked out of Heaven,3w3y8KPTfNeOKPiqUTakBh,85,2012,dance,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,1
MKTO,Classic,6FE2iI43OZnszFLuLtvvmg,79,2012,dance,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,175427,4,1
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,80,2012,dance,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4,1
Calvin Harris,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,78,2012,dance,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,4,1
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,71,2012,dance,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400,4,1
Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),3bidbhpOYeV4knp8AIu8Xn,80,2012,dance,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4,1
Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,78,2012,dance,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560,4,1
P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,80,2012,dance,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,242733,4,1
Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,76,2012,dance,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920,4,1
Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,80,2012,dance,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,212862,4,1
Miguel,Adorn,25cUhiAod71TIQSNicOaW3,68,2012,dance,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4,0
Grimes,Genesis,3cjvqsvvU80g7WJPMVh8iq,68,2012,dance,0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4,2
Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,74,2012,dance,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,271427,4,2
MARINA,Bubblegum Bitch,6IbnUaczZBT34DhaD6S18F,76,2012,dance,0.495,0.856,0,-5.123,0,0.0311,0.000219,0.0,0.103,0.609,158.024,154667,4,2
The Script,Hall of Fame (feat. will.i.am),1X1DWw2pcNZ8zSub3uhlNz,67,2012,dance,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,202533,4,1
Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,76,2012,dance,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4,1
Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,76,2012,dance,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4,0
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,76,2012,dance,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947,4,1
Grimes,Oblivion,3LGsgpx4TfxhXbr07OFKqs,65,2012,dance,0.697,0.529,2,-8.838,1,0.0338,0.115,0.896,0.0895,0.486,155.974,251267,4,3
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),6CjtS2JZH9RkDz5UVInsa9,76,2012,dance,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,235613,4,0
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,75,2012,dance,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,248133,4,1
Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,76,2012,dance,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,224653,4,1
Olly Murs,Troublemaker (feat. Flo Rida),6s8nHXTJVqFjXE4yVZPDHR,73,2012,dance,0.762,0.863,0,-3.689,0,0.0561,0.015,0.0,0.125,0.965,106.012,185587,4,1
